# T E Cv Mx My rho_m chi_x chi_y
100.0 2.9423312499999996 0.00021764231458337358 -1.6925835040109934e-07 2.018880208333333e-07 0.4855828125 2.2905415791829434e-10 2.2805827254683884e-10
83.37822234717892 2.932845 0.0002377791018198799 1.516672093867278e-07 -4.129123263888889e-07 0.48321125 2.1590947565419041e-10 2.513800862675893e-10
69.51927961775606 2.9034562499999996 0.00037603218395255067 4.2560788398659704e-07 -8.621961805555559e-08 0.47586406249999996 2.9612889839904037e-10 3.2263192195790825e-10
57.963939533849675 2.9013400000000003 0.0005673260230911332 4.5646755657804804e-07 -1.4444444444444445e-07 0.47533500000000006 5.497179634381997e-10 4.199571404876129e-10
48.32930238571752 2.87241875 0.0007390399506151568 -2.736399713346665e-08 2.6067708333333333e-07 0.4681046875 4.183894999118721e-10 4.3647901367624894e-10
40.296113202004 2.86754375 0.0012777294208174497 -1.2347627827395316e-07 -6.343315972222224e-08 0.46688593749999996 5.656925730593947e-10 4.783155111532526e-10
33.59818286283783 2.8250537500000004 0.0016503020255512048 2.3308261844042133e-07 -5.248046874999999e-07 0.45626343750000004 6.448288326066621e-10 6.823222509307991e-10
28.013567611988687 2.7816837500000005 0.0025345792356632453 -1.2652089883413282e-07 4.4856770833333335e-07 0.44542093750000006 1.2714568449089119e-09 7.338894948195578e-10
23.357214690901223 2.75729 0.0033797594713196656 8.690324364364667e-08 5.9201388888888935e-08 0.4393225 8.897558087699712e-10 9.345823995861876e-10
19.474830399087562 2.70503625 0.005248994422739671 1.39864606227513e-07 -6.359592013888889e-07 0.4262590625 1.0319476922152134e-09 1.272181292039421e-09
16.237767391887218 2.6556025 0.006208089199276414 -3.5336392452159334e-07 -2.4641927083333336e-07 0.41390062499999997 1.6200543397706213e-09 1.1872772415610809e-09
13.538761800225446 2.5929599999999997 0.009802397097699617 -6.420014712082557e-07 -6.036024305555555e-07 0.39824 2.1190791698426743e-09 1.5782300783167646e-09
11.288378916846895 2.5128399999999997 0.014875844705953307 1.347526507190631e-07 -1.2532552083333333e-07 0.37821000000000005 2.9076574288286905e-09 2.1460296368989085e-09
9.41204967268067 2.4315775 0.015155508080153243 6.510225691643433e-08 -4.4652777777777773e-07 0.357894375 2.5791938174723715e-09 2.022204168494902e-09
7.847599703514615 2.339195 0.024006581926641637 -2.4980923756733433e-07 7.165798611111112e-08 0.33479875000000003 3.307475960717274e-09 4.018074136736385e-09
6.543189129712969 2.22291 0.028021658561842692 -2.3052664068619637e-07 -7.095269097222223e-07 0.30572750000000004 3.2057754302702794e-09 4.070100257486609e-09
5.45559478116852 2.1047725 0.04305301603197373 -1.81549596366269e-07 -4.539930555555562e-08 0.276193125 5.099547723215721e-09 3.074515342958027e-09
4.548777947003778 1.97598875 0.05497169455315706 -5.290122193082549e-07 -5.146701388888889e-07 0.2439971875 5.737126349627396e-09 5.459806573363415e-09
3.79269019073225 1.8302675 0.06275657178031042 -5.666001274586212e-07 9.038194444444444e-07 0.207566875 8.63567992008781e-09 6.353167177732842e-09
3.1622776601683795 1.6848487499999998 0.09097327991668136 7.791973359570929e-07 -3.486979166666666e-07 0.17121218749999997 1.2057914451177112e-08 9.47339331188706e-09
3.1622776601683795 1.68240375 0.06376900591666346 -1.6125212596507186e-08 3.7825520833333324e-08 0.17060093750000002 9.915499771091507e-09 9.420723408166276e-09
2.801356761198868 1.6000912500000002 0.09447779200152451 -1.109933339772166e-06 2.178602430555555e-07 0.1500228125 1.379253275873252e-08 1.3129718262280106e-08
2.481628922836826 1.4933725000000002 0.11984078491067642 -1.538097201512989e-07 5.980902777777778e-08 0.123343125 1.2095205477432704e-08 1.7885160927035615e-08
2.1983926488622894 1.4059475000000001 0.09546269182985091 7.704017654499066e-07 6.888020833333337e-08 0.101486875 2.955981957745102e-08 1.8536995815321107e-08
1.9474830399087562 1.3256912500000002 0.1368931988614963 1.7636246504151864e-07 -5.6015625e-07 0.0814228125 1.461199114090798e-08 1.7746166596857603e-08
1.7252105499420407 1.25069625 0.13819261621687914 9.329318802920914e-08 -8.709635416666666e-07 0.0626740625 2.1750375824398503e-08 1.6427463868850608e-08
1.5283067326587692 1.19065375 0.11801652272378299 -5.232988572693993e-07 -2.14609375e-06 0.047663437499999996 1.4932107811886485e-08 3.6692102644655615e-08
1.353876180022544 1.1390675000000001 0.10692033046234234 -8.104704755381975e-07 -4.0186631944444446e-07 0.034766874999999996 2.157558255445133e-08 1.9294716689374226e-08
1.1993539462092344 1.09301375 0.07323686886219508 -1.0033340322577267e-06 -5.784505208333334e-07 0.0232534375 3.6821749973362035e-08 1.8469689437713453e-08
1.0624678308940414 1.0632225 0.066054595216298 -7.554793659142119e-07 1.9281467013888886e-06 0.015805625 3.083957878495113e-08 2.2528326248931948e-08
0.9412049672680668 1.0356575 0.0450174192083766 -2.8115755296473942e-08 1.126388888888889e-06 0.008914375 3.148425944941782e-08 3.352351254515983e-08
0.8337822234717891 1.0236025 0.055929420175131334 -2.8157101995439346e-07 4.1534288194444436e-07 0.0059006250000000005 4.590485356326334e-08 3.703406752561084e-08
0.7386199822079362 1.0126175000000002 0.047925058675777156 1.5417056406954226e-06 2.3472222222222226e-07 0.003154375000000001 2.3843481844035392e-08 5.273723719555165e-08
0.6543189129712969 1.00570125 0.023955313155206135 -7.50630525762816e-08 5.540147569444447e-07 0.0014253125000000001 6.799777180064602e-08 5.2566057552910495e-08
0.5796393953384968 1.00289125 0.011250685338363186 1.9665993544271653e-07 1.4197048611111114e-07 0.0007228125 6.098212813772965e-08 3.8434723959502916e-08
0.5134832907437552 1.00121 0.004838764714935461 -1.4769040870441913e-06 -1.4519097222222222e-06 0.0003025 1.089364177603822e-07 1.0055046415007517e-07
0.45487779470037776 1.0005125 0.0032054409813080938 6.755298852783823e-07 -1.0703125000000002e-07 0.000128125 1.1300681668143216e-07 8.638496854238535e-08
0.4029611320200402 1.00003375 0.00027339041670888407 6.978946906278506e-07 -3.739800347222222e-07 8.4375e-06 9.192973861438064e-08 4.947984239480635e-08
0.35696988468260654 1.0 0.0 1.396541139418708e-06 -1.335069444444446e-07 0.0 8.383636664253799e-08 9.780244452495439e-08
0.31622776601683794 1.0 0.0 -1.4161244395650488e-06 -6.681640625e-07 0.0 1.649752718265005e-07 1.5919024663395292e-07
0.31622776601683794 1.0 0.0 4.936044098306098e-07 6.957465277777769e-08 0.0 1.70737142646853e-07 1.3885008399106496e-07
0.2154434690031884 1.0 0.0 9.922831872615194e-07 4.888237847222221e-07 0.0 2.181713835586479e-07 2.2695274208508708e-07
0.14677992676220697 1.0 0.0 1.3214029110261263e-06 -8.982204861111111e-08 0.0 2.026616574765552e-07 2.4651488690443816e-07
0.1 1.0 0.0 -5.621271663887278e-07 9.724609375e-07 0.0 3.4094441562228743e-07 7.340769738995587e-07
0.06812920690579616 1.0 0.0 9.921328356289175e-07 1.3534939236111109e-06 0.0 5.439531312366285e-07 6.055515373902383e-07
0.046415888336127795 1.0 0.0 -5.524670739940833e-07 9.113715277777776e-07 0.0 7.5599372700725e-07 1.179021941940427e-06
0.03162277660168379 1.0 0.0 1.5505012112026072e-07 -3.1269531250000003e-07 0.0 9.103305537515322e-07 1.0304771743279177e-06
0.021544346900318846 1.0 0.0 5.6156334776647365e-08 1.5305989583333333e-06 0.0 1.8472488454761222e-06 1.2769400597279987e-06
0.014677992676220698 1.0 0.0 1.6888247131959565e-07 6.860026041666668e-07 0.0 2.7120331812783943e-06 2.6087856059816135e-06
0.01 1.0 0.0 1.275357723541927e-07 -3.083767361111103e-08 0.0 4.0253835388183616e-06 3.063605586073134e-06
