# T E Cv Mx My rho_m chi_x chi_y
3.1622776601683795 1.6813575 0.06311145133331109 0.0 0.0 0.170339375 0.0 0.0
2.3263050671536263 1.446678125 0.10680922535601652 0.0 0.0 0.11166953125000001 0.0 0.0
1.7113283041617808 1.2462659375 0.04717337266767657 0.0 0.0 0.061566484375 0.0 0.0
1.258925411794167 1.10483 0.07331514865014957 0.0 0.0 0.026207499999999998 0.0 0.0
0.9261187281287935 1.0349424999999999 0.06925583620532809 0.0 0.0 0.008735624999999999 0.0 0.0
0.6812920690579614 1.006780625 0.021133566224179282 0.0 0.0 0.00169515625 0.0 0.0
0.5011872336272722 1.001075625 0.00667214015848337 0.0 0.0 0.00026890625 0.0 0.0
0.3686945064519575 1.0000862499999998 0.0007292421673268884 0.0 0.0 2.15625e-05 0.0 0.0
0.27122725793320285 1.0 0.0 0.0 0.0 0.0 0.0 0.0
0.19952623149688797 1.0 0.0 0.0 0.0 0.0 0.0 0.0
