# T E Cv Mx My rho_m chi_x chi_y
100.0 2.939793875000022 0.00015851627808312577 1.911871360160229e-06 -4.642361111111113e-07 0.4846425 3.523020655381944e-09 3.782844952256945e-09
83.37822234717892 2.9304678749999904 0.00024138269399869743 -4.205034460597773e-06 -6.868055555555554e-07 0.48154874999999997 4.4918092386880456e-09 4.5841895249797534e-09
69.51927961775606 2.93209799999999 0.0003608406167094698 -1.3267028060753272e-06 9.75e-07 0.48261125 4.88704336758152e-09 5.509927223101744e-09
57.963939533849675 2.91100212500004 0.0005242889357308363 1.4944952280585625e-06 -1.5184027777777778e-06 0.47677125000000004 5.137224561792152e-09 5.809074629117181e-09
48.32930238571752 2.898948499999942 0.0007228374909891281 2.4134444065187166e-06 7.093749999999999e-07 0.47361000000000003 7.827034150863432e-09 6.9990156757192575e-09
40.296113202004 2.867469249999962 0.0010565602549823024 -2.2011479012854484e-06 -1.0791666666666666e-06 0.4658462500000001 8.201357060004595e-09 7.867827626348291e-09
33.59818286283783 2.8506033749999995 0.0014515028018794222 7.866397417708651e-07 -1.3756944444444445e-06 0.46034250000000004 1.0109430041300089e-08 1.0932005167660796e-08
28.013567611988687 2.8128157500000297 0.002052478158219849 -2.278127937177398e-06 8.854166666666664e-07 0.45206500000000005 1.1581798913951746e-08 1.4221518557065943e-08
23.357214690901223 2.7779531249999625 0.0028409292784749964 -1.7140086116567034e-07 1.1840277777777787e-07 0.44154000000000004 1.2731626621874994e-08 1.3566656119630676e-08
19.474830399087562 2.7360729999999296 0.0041760949611352825 -1.4307461358355413e-06 -1.7809027777777778e-06 0.43090125 1.7231428566754058e-08 2.0436095331269817e-08
16.237767391887218 2.6887552499999408 0.005540409509763529 -3.7870569219657006e-06 4.718750000000001e-07 0.41949000000000003 2.1553986833241306e-08 2.245239947920755e-08
13.538761800225446 2.6488196250000184 0.007919972002807188 -1.1547005383792534e-07 -8.541666666666661e-08 0.40806749999999997 2.9509251149951487e-08 2.853239711467318e-08
11.288378916846895 2.5845941250000184 0.011099761083233198 -7.950594331965473e-07 2.378472222222222e-06 0.39189999999999997 3.25940657769245e-08 3.498786127235422e-08
9.41204967268067 2.5133417499999964 0.014736901191665347 -6.380923287606174e-07 -1.957986111111111e-06 0.37324874999999996 5.021342307368586e-08 4.1616392712823395e-08
7.847599703514615 2.4346441249999713 0.01932701564840287 1.810233656521641e-07 -1.6562500000000035e-07 0.35327250000000004 4.996305007141002e-08 5.25787110106882e-08
6.543189129712969 2.337075250000008 0.025167092149027803 2.4116401869274954e-07 5.628472222222224e-07 0.3278875 6.43038506406239e-08 6.400302632299044e-08
5.45559478116852 2.2351752500000184 0.035418069483103415 4.666914675949476e-07 -4.29375e-06 0.30056625 8.771209083411921e-08 8.185038643803366e-08
4.548777947003778 2.131260875 0.04286668548095091 -3.7960780199217882e-06 -1.6986111111111111e-06 0.2739075 7.388876468562736e-08 9.341757664383242e-08
3.79269019073225 2.0149934999999846 0.05990446739806145 5.605108863382613e-07 1.6465277777777777e-06 0.243085 1.1580383327202442e-07 9.750593790649491e-08
3.1622776601683795 1.8883842499999566 0.06822803052583672 -4.1677472557126097e-07 7.204861111111109e-07 0.20974875 1.5432542921574942e-07 1.5642387503804144e-07
3.1622776601683795 1.8934566250000113 0.07091492949811316 -1.907661514447388e-06 3.173611111111111e-07 0.21237875 1.3343472369559908e-07 1.47812351958519e-07
2.801356761198868 1.80692262500002 0.08263954122908589 -1.2407016722272892e-06 1.0315972222222221e-06 0.18977750000000002 1.2917507325589118e-07 2.016441464958631e-07
2.481628922836826 1.7265926249999797 0.09666767171152205 -3.7870569219657006e-06 2.346875e-06 0.166645 2.0534189051256419e-07 2.0985821183665372e-07
2.1983926488622894 1.6432868749999827 0.10008158073629027 -9.279702764162426e-07 1.4329861111111106e-06 0.14757000000000003 2.2806695071455033e-07 2.366160746927427e-07
1.9474830399087562 1.557998625000004 0.11256746727108582 -4.426953470317537e-06 7.1559027777777785e-06 0.12595250000000002 1.930379988060139e-07 2.606063737195156e-07
1.7252105499420407 1.4842052500000096 0.127983897554422 -4.82869303262865e-06 -6.906249999999995e-07 0.1071275 2.3092520520107e-07 2.8486742698222784e-07
1.5283067326587692 1.3955184999999974 0.1316361561522329 2.8055614643433374e-06 6.696180555555556e-06 0.08587874999999999 3.311966311579767e-07 2.7658177598237503e-07
1.353876180022544 1.3114253749999873 0.1509934983743126 3.0689775246611037e-06 -3.1704861111111113e-06 0.06816625 3.583311587557639e-07 4.365409556624691e-07
1.1993539462092344 1.2425856250000076 0.19377481427578694 -1.7248339292040065e-06 3.1847222222222218e-06 0.05362125 3.8719868500963587e-07 3.4804550316822163e-07
