# T E Cv Mx My rho_m chi_x chi_y
3.1622776601683795 1.68548 0.08880656533333363 1.4433756729740645e-05 2.1433333333333334e-05 0.17137 2.7313119197150984e-06 2.746425955519037e-06
3.1622776601683795 1.68322 0.08987743866666643 5.888972745734185e-06 -1.1344444444444445e-05 0.170805 2.8682689002659272e-06 2.747264544705956e-06
2.801356761198868 1.6018000000000001 0.09348743918110625 7.553666021897604e-06 6.316666666666667e-06 0.15045 3.372589744438706e-06 3.405060472141973e-06
2.481628922836826 1.49746 0.09966930199745695 1.433753168487566e-06 8.38888888888889e-07 0.124365 3.619887145987926e-06 3.4413000033091176e-06
2.1983926488622894 1.4011600000000002 0.10690170445180548 -2.945448623315741e-05 2.7294444444444446e-05 0.10029000000000002 4.774906278249962e-06 4.415214163918509e-06
1.9474830399087562 1.3242599999999998 0.11193683778972557 -9.449299405736874e-06 -2.144444444444445e-06 0.08106500000000001 4.885047191990584e-06 4.915019287742896e-06
1.7252105499420407 1.2505 0.11168203974521772 -7.120653320005369e-07 1.028888888888889e-05 0.06262500000000001 5.689008091277618e-06 5.257984608790659e-06
1.5283067326587692 1.18908 0.10758065833560902 -1.812879845255425e-05 -5.466666666666669e-06 0.04727000000000001 7.079558770581623e-06 6.173691265176531e-06
1.353876180022544 1.13528 0.09570061792248603 2.5923027086614194e-05 4.344444444444444e-06 0.03382000000000001 7.774187953224518e-06 7.592387477697105e-06
1.1993539462092344 1.08954 0.08719081168871065 -5.609920115625859e-06 -2.0494444444444447e-05 0.022385000000000002 8.442927686938496e-06 7.686957000560522e-06
1.0624678308940414 1.0587600000000001 0.06628830164000545 -9.7187295313587e-06 -1.4177777777777779e-05 0.014690000000000002 1.0125898736730406e-05 8.842614532221476e-06
0.9412049672680668 1.03636 0.05254177471964022 1.3769803920172577e-05 1.5572222222222224e-05 0.009089999999999999 1.197289801396022e-05 1.0765958896448052e-05
0.8337822234717891 1.01904 0.0373171492512277 9.555146955088307e-06 -1.797222222222222e-05 0.0047599999999999995 1.3239400056650596e-05 1.3852591105708262e-05
0.7386199822079362 1.01164 0.027892491916475935 -1.1104370177413807e-05 -1.5577777777777784e-05 0.0029100000000000003 1.4390059736665033e-05 1.5176370112156678e-05
0.6543189129712969 1.00582 0.017854846625832983 -5.590675106652873e-06 -3.683333333333335e-06 0.0014550000000000001 1.3357928915866735e-05 1.5667046341255883e-05
0.5796393953384968 1.00264 0.010578984825390263 -1.3471506281091273e-05 3.2444444444444412e-06 0.00066 1.5420698655626372e-05 1.679324652109748e-05
0.5134832907437552 1.0010599999999998 0.00562284019999056 2.0774987186340033e-05 -6.050000000000001e-06 0.000265 2.2890321772642696e-05 2.0508368285815063e-05
0.45487779470037776 1.0001600000000002 0.001026901017048454 -7.515176003951625e-06 -2.6161111111111108e-05 4e-05 2.337722127789387e-05 2.4813732497321422e-05
0.4029611320200402 1.00018 0.001471384545870126 -1.4712809359848963e-05 -3.229444444444444e-05 4.4999999999999996e-05 2.9140400718665666e-05 2.4127752804828353e-05
0.35696988468260654 1.0 0.0 2.094819226709692e-05 -2.388888888888885e-07 0.0 2.9107549641414242e-05 2.6268741282290027e-05
0.31622776601683794 1.00002 0.0002665333333425223 -1.529978213352508e-05 1.4755555555555554e-05 5e-06 3.540520326332502e-05 2.922031415221982e-05
0.31622776601683794 1.0 0.0 8.506293966060485e-06 1.53e-05 0.0 4.0422213340815846e-05 3.315716888657445e-05
0.2154434690031884 1.0 0.0 2.2401190444557478e-05 -1.1399999999999996e-05 0.0 4.8018837316139696e-05 4.8854669190513445e-05
0.14677992676220697 1.0 0.0 -8.487048957087497e-06 -2.0333333333333314e-06 0.0 7.131274772909897e-05 6.849773822471166e-05
0.1 1.0 0.0 1.5145822061741179e-05 -2.521111111111111e-05 0.0 0.00010896514555555556 0.00010385838481481483
0.06812920690579616 1.0 0.0 1.3548486316983218e-05 1.977777777777778e-05 0.0 0.0001472861283265198 0.00014156086747002953
0.046415888336127795 1.0 0.0 3.541081651029705e-06 1.2911111111111113e-05 0.0 0.0002408565677898259 0.00025753933227180235
0.03162277660168379 1.0 0.0 -6.475945519410303e-06 6.94444444444439e-07 0.0 0.0003102590293004128 0.00031911433259351047
0.021544346900318846 1.0 0.0 -2.1727615130502915e-05 -2.0744444444444443e-05 0.0 0.0004661824046425749 0.0004812696897298241
0.014677992676220698 1.0 0.0 1.8051818416662298e-05 -8.455555555555555e-06 0.0 0.0006505366980021864 0.0007417097537438257
0.01 1.0 0.0 4.522577108652093e-07 9.16666666666666e-07 0.0 0.0011260994194444442 0.0011226988657407407
