# T E Cv Mx My rho_m chi_x chi_y
100.0 2.9254680000000364 0.0002150109499199898 -3.233161507461905e-06 1.36e-05 0.482215 5.988864e-08 5.6011786666666675e-08
83.37822234717892 2.918132000000021 0.0003128073964263647 -3.2427840119483993e-06 1.1750000000000001e-05 0.48009 7.26330185717509e-08 7.055319246342215e-08
69.51927961775606 2.9167580000000455 0.00044207748558316615 2.4922286620018843e-06 7.055555555555558e-07 0.48016000000000003 8.368378773307936e-08 8.61330302311358e-08
57.963939533849675 2.8913439999999997 0.0006207329120488716 -1.4818656909200387e-06 -2.1777777777777773e-06 0.47456 1.0389039851684201e-07 1.0127406623947217e-07
48.32930238571752 2.867917000000009 0.0008750072860767961 -1.953368410758233e-06 -5.172222222222222e-06 0.468755 1.2734900640129555e-07 1.1654597248978422e-07
40.296113202004 2.838859999999968 0.0012947991941205837 1.2153223166441622e-05 -2.65e-06 0.46192 1.5068921708553315e-07 1.56277932276774e-07
33.59818286283783 2.8080959999999835 0.001860238960440534 2.0207259421636908e-07 -9.388888888888877e-07 0.45452 1.9501844949552573e-07 1.838341921874362e-07
28.013567611988687 2.777116000000051 0.0024729534610830168 3.464101615137757e-07 3.1111111111111107e-06 0.44689000000000006 2.1195553343679077e-07 2.2643604589537575e-07
23.357214690901223 2.7211319999999533 0.003524132863575418 3.156181471569953e-06 -7.011111111111111e-06 0.43394 2.7311620251805116e-07 2.6696777630321423e-07
19.474830399087562 2.692533 0.005368651699196345 -1.2605480877306828e-05 -1.4388888888888888e-05 0.427285 3.139150144769987e-07 3.461922888646563e-07
16.237767391887218 2.634451000000015 0.00747335222718408 -5.01332483746325e-06 3.438888888888887e-06 0.41308000000000006 4.081680436752271e-07 4.0789157458730414e-07
13.538761800225446 2.5452630000000394 0.009796705172188103 2.0341974484447814e-05 4.955555555555556e-06 0.393185 5.327235152078441e-07 5.150755065708056e-07
11.288378916846895 2.468466999999976 0.014175331729542415 2.3671361036774666e-06 -3.2999999999999985e-06 0.374715 6.597431009333403e-07 6.786717053709864e-07
9.41204967268067 2.3674599999999937 0.01977411388442676 -1.0719469997954052e-05 -3.422222222222223e-06 0.35037 7.798130327875309e-07 8.268366115669665e-07
7.847599703514615 2.2597870000000033 0.02520380606469906 -6.36047546557238e-06 2.327777777777778e-06 0.32615500000000003 1.058303353522709e-06 1.0303863507142139e-06
6.543189129712969 2.1533410000000104 0.03786864087260017 1.2287938229252537e-05 -4.722222222222209e-07 0.30196500000000004 1.3276709262113756e-06 1.2613437753390565e-06
5.45559478116852 2.0126190000000306 0.04590513322863853 1.231680574271202e-06 -6.666666666666673e-08 0.26912 1.8209218158662024e-06 1.709546187604062e-06
4.548777947003778 1.841278999999985 0.06616302464916976 2.5008889160397293e-05 7.338888888888891e-06 0.23205 2.5291725713374575e-06 2.316049318642651e-06
3.79269019073225 1.6728820000000135 0.0835907652390546 1.8148043461527237e-05 8.066666666666663e-06 0.19586 3.489805242583155e-06 3.2584700922195655e-06
3.1622776601683795 1.5077980000000044 0.10227663732000172 3.969283100678677e-05 -1.0361111111111114e-05 0.15966000000000002 4.0900405150733415e-06 4.368779625830627e-06
3.1622776601683795 1.502658999999995 0.10645250572999673 -6.273872925193934e-06 1.963333333333333e-05 0.15875 4.504760238513704e-06 4.055020395244049e-06
2.801356761198868 1.380089999999999 0.11845475029989315 -1.045966237681872e-05 1.5127777777777778e-05 0.13482999999999998 5.465768494700774e-06 5.892988657862147e-06
2.481628922836826 1.2641080000000138 0.12559512727892272 -3.013768405169846e-05 -1.9144444444444445e-05 0.11112500000000002 6.5864285369752216e-06 8.795347126218996e-06
2.1983926488622894 1.1622369999999942 0.14868002617373288 3.313990545148452e-05 -9.999999999999786e-08 0.09091500000000002 1.06414473172763e-05 9.021876342196612e-06
