# T E Cv Mx My rho_m chi_x chi_y
3.1622776601683795 1.5063901249999865 0.1299282424466219 0.0 0.0 0.15889109375000002 0.0 0.0
2.3263050671536263 1.2242216562499986 0.15532829076592697 0.0 0.0 0.103037265625 0.0 0.0
1.7113283041617808 0.9118117968750106 0.1604413414187069 0.0 0.0 0.0500609375 0.0 0.0
1.258925411794167 0.6443577968749941 0.285140580873051 0.0 0.0 0.017456796875 0.0 0.0
0.9261187281287935 0.4191366718749978 0.08247334771541515 0.0 0.0 0.004064375 0.0 0.0
0.6812920690579614 0.2413761093750012 0.3714372213834536 0.0 0.0 0.000338359375 0.0 0.0
0.5011872336272722 0.11516912500000047 0.2018480592141995 0.0 0.0 1.359375e-05 0.0 0.0
0.3686945064519575 0.016700890625000863 0.5425765906158806 0.0 0.0 0.0 0.0 0.0
0.27122725793320285 -0.057766859374997995 0.37910630015808466 0.0 0.0 0.0 0.0 0.0
0.19952623149688797 -0.09434260937499872 0.20912962552032086 0.0 0.0 0.0 0.0 0.0
