# T E Cv Mx My rho_m chi_x chi_y
100.0 2.9531612500000444 0.00016648636012508845 -1.9169833156686594e-09 -5.620876736111111e-07 0.48805343749999996 1.930617539469401e-10 1.6020038065592449e-10
83.37822234717892 2.948476249999973 0.00020093465357349816 1.9677269916716736e-07 1.5874565972222226e-07 0.48628750000000004 2.856515302253847e-10 2.807311785463149e-10
69.51927961775606 2.928518468749985 0.0003647662957599435 1.1753738878619526e-07 1.5167100694444444e-07 0.48162906250000004 3.1594818514177075e-10 3.2824132659401406e-10
57.963939533849675 2.9163682499999486 0.00042684499061199625 -2.4356964481437325e-07 -1.1953125e-07 0.47789875 3.2977635530771984e-10 3.239751545001164e-10
48.32930238571752 2.8986613125000606 0.0006866512728035746 4.90447025545979e-07 1.1796874999999992e-07 0.4740621875 5.295085237631444e-10 5.26744023421132e-10
40.296113202004 2.8751440937499915 0.0010532779670862527 -9.945760496586906e-08 4.178385416666666e-07 0.4681203125 5.781565767077417e-10 4.525676132504594e-10
33.59818286283783 2.8391814687500103 0.0013439494622315236 -5.892656360732919e-07 -6.239149305555558e-08 0.4585425 5.828764277550647e-10 6.694742924285577e-10
28.013567611988687 2.816743656249945 0.0022458162770549813 -3.327281629470422e-07 3.198350694444445e-07 0.4528334375 6.272648823322382e-10 7.703272861771948e-10
23.357214690901223 2.7807565937499565 0.0033907449522996855 -8.70911831843986e-08 4.7981770833333346e-08 0.4433753125 9.792030833883445e-10 6.36950152267004e-10
19.474830399087562 2.7581420000000265 0.004261085442241913 3.8993695915189973e-07 -2.763454861111111e-07 0.4372240625 9.901435878999457e-10 1.3896124427571272e-09
16.237767391887218 2.705466906249954 0.005731980186798803 -1.0917032043192379e-06 6.500434027777778e-07 0.4240621875000001 1.3076291767627228e-09 1.5929361648616003e-09
13.538761800225446 2.6506121875000503 0.008947776874694448 6.947748942513701e-07 1.0993923611111112e-07 0.409546875 1.9034340248915727e-09 1.5043577680548421e-09
11.288378916846895 2.58261312499997 0.011872076802606124 -1.9906556156433968e-07 -1.5460069444444446e-07 0.39078531250000004 1.8942734307729458e-09 2.0177637579900538e-09
9.41204967268067 2.5216222187500033 0.014865587894683745 3.788109383393912e-07 -8.958333333333332e-08 0.3760178125 3.288014213067705e-09 2.7545077076363994e-09
7.847599703514615 2.42241871875002 0.019569133737182942 1.1227508164514416e-07 -3.3031684027777787e-07 0.350459375 3.390060783530278e-09 4.461940587831822e-09
