T=0.8337822234717891
# r  C(r)
0.500000 7.027328e-02
1.500000 2.359175e-01
2.500000 8.533185e-02
3.500000 1.305075e-01
4.500000 2.559955e-01
5.500000 3.513664e-01
6.500000 6.926938e-01
7.500000 6.023424e-01
8.500000 4.969325e-01
9.500000 4.919130e-01
10.500000 4.065811e-01
11.500000 3.212493e-01
12.500000 5.521472e-01
13.500000 6.575572e-01
14.500000 3.614055e-01
