T=1.9474830399087562
# r  C(r)
0.500000 4.297500e+00
1.500000 8.793000e+00
2.500000 8.221500e+00
3.500000 8.865000e+00
4.500000 8.878500e+00
5.500000 8.838000e+00
6.500000 8.977500e+00
7.500000 8.986500e+00
8.500000 8.964000e+00
9.500000 8.995500e+00
10.500000 9.000000e+00
11.500000 8.991000e+00
12.500000 8.986500e+00
13.500000 8.995500e+00
14.500000 8.982000e+00
