T=1.5283067326587692
# r  C(r)
0.500000 1.818000e+00
1.500000 6.565500e+00
2.500000 5.886000e+00
3.500000 7.042500e+00
4.500000 7.155000e+00
5.500000 7.618500e+00
6.500000 8.433000e+00
7.500000 8.401500e+00
8.500000 7.794000e+00
9.500000 8.415000e+00
10.500000 8.469000e+00
11.500000 8.266500e+00
12.500000 8.581500e+00
13.500000 8.626500e+00
14.500000 8.361000e+00
