T=0.7386199822079362
# r  C(r)
0.500000 0.000000e+00
1.500000 2.106803e-01
2.500000 5.267008e-02
3.500000 9.217264e-02
4.500000 1.975128e-02
5.500000 8.558888e-02
6.500000 1.185077e-01
7.500000 7.900512e-02
8.500000 1.448427e-01
9.500000 1.975128e-01
10.500000 7.242136e-02
11.500000 7.242136e-02
12.500000 7.242136e-02
13.500000 1.580102e-01
14.500000 8.558888e-02
