T=1.0624678308940414
# r  C(r)
0.500000 7.555089e-02
1.500000 5.335782e-01
2.500000 1.935992e-01
3.500000 4.863589e-01
4.500000 5.146905e-01
5.500000 5.666317e-01
6.500000 5.855194e-01
7.500000 6.280168e-01
8.500000 6.610703e-01
9.500000 7.602308e-01
10.500000 9.868835e-01
11.500000 5.996852e-01
12.500000 7.980063e-01
13.500000 8.027282e-01
14.500000 1.109654e+00
