T=0.9412049672680668
# r  C(r)
0.500000 6.089310e-03
1.500000 1.887686e-01
2.500000 7.916103e-02
3.500000 1.156969e-01
4.500000 1.826793e-02
5.500000 1.887686e-01
6.500000 2.253045e-01
7.500000 2.374831e-01
8.500000 1.156969e-01
9.500000 1.705007e-01
10.500000 2.618403e-01
11.500000 3.227334e-01
12.500000 1.096076e-01
13.500000 2.374831e-01
14.500000 1.583221e-01
