T=1.7252105499420407
# r  C(r)
0.500000 2.268000e+00
1.500000 6.633000e+00
2.500000 5.494500e+00
3.500000 7.582500e+00
4.500000 7.560000e+00
5.500000 7.686000e+00
6.500000 8.379000e+00
7.500000 8.496000e+00
8.500000 8.059500e+00
9.500000 8.433000e+00
10.500000 8.550000e+00
11.500000 8.365500e+00
12.500000 8.460000e+00
13.500000 8.743500e+00
14.500000 8.478000e+00
