T=1.1993539462092344
# r  C(r)
0.500000 2.478718e-01
1.500000 1.212318e+00
2.500000 9.554331e-01
3.500000 1.158237e+00
4.500000 1.424136e+00
5.500000 1.243866e+00
6.500000 2.194792e+00
7.500000 1.644967e+00
8.500000 1.334001e+00
9.500000 2.104657e+00
10.500000 2.289434e+00
11.500000 1.712569e+00
12.500000 2.082123e+00
13.500000 2.505759e+00
14.500000 2.343515e+00
