T=1.353876180022544
# r  C(r)
0.500000 5.625000e-01
1.500000 2.682000e+00
2.500000 1.768500e+00
3.500000 3.271500e+00
4.500000 3.406500e+00
5.500000 3.226500e+00
6.500000 4.720500e+00
7.500000 4.563000e+00
8.500000 3.969000e+00
9.500000 4.653000e+00
10.500000 4.536000e+00
11.500000 3.861000e+00
12.500000 4.918500e+00
13.500000 5.499000e+00
14.500000 4.806000e+00
