T=1.9474830399087562
# r  C(r)
0.500000 3.978000e+00
1.500000 8.239500e+00
2.500000 7.272000e+00
3.500000 8.527500e+00
4.500000 8.608500e+00
5.500000 8.545500e+00
6.500000 8.914500e+00
7.500000 8.919000e+00
8.500000 8.793000e+00
9.500000 8.878500e+00
10.500000 8.901000e+00
11.500000 8.905500e+00
12.500000 8.946000e+00
13.500000 8.973000e+00
14.500000 8.928000e+00
