T=0.5796393953384968
# r  C(r)
0.500000 0.000000e+00
1.500000 8.416459e-02
2.500000 2.244389e-02
3.500000 8.977556e-02
4.500000 3.927681e-02
5.500000 1.290524e-01
6.500000 1.571072e-01
7.500000 2.132170e-01
8.500000 1.458853e-01
9.500000 1.402743e-01
10.500000 2.076060e-01
11.500000 2.076060e-01
12.500000 2.019950e-01
13.500000 1.402743e-01
14.500000 3.366584e-02
